"Item Id","Item URI","Dublin Core:Alternative Title","Dublin Core:Abstract","Dublin Core:Table Of Contents","Dublin Core:Date Available","Dublin Core:Date Created","Dublin Core:Date Accepted","Dublin Core:Date Copyrighted","Dublin Core:Date Submitted","Dublin Core:Date Issued","Dublin Core:Date Modified","Dublin Core:Date Valid","Dublin Core:Access Rights","Dublin Core:License","Dublin Core:Conforms To","Dublin Core:Has Format","Dublin Core:Has Part","Dublin Core:Has Version","Dublin Core:Is Format Of","Dublin Core:Is Part Of","Dublin Core:Is Referenced By","Dublin Core:Is Replaced By","Dublin Core:Is Required By","Dublin Core:Is Version Of","Dublin Core:References","Dublin Core:Replaces","Dublin Core:Requires","Dublin Core:Extent","Dublin Core:Medium","Dublin Core:Bibliographic Citation","Dublin Core:Spatial Coverage","Dublin Core:Temporal Coverage","Dublin Core:Accrual Method","Dublin Core:Accrual Periodicity","Dublin Core:Accrual Policy","Dublin Core:Audience","Dublin Core:Audience Education Level","Dublin Core:Mediator","Dublin Core:Instructional Method","Dublin Core:Provenance","Dublin Core:Rights Holder","Dublin Core:Title","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Creator","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Contributor","Dublin Core:Rights","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Coverage","Item Type Metadata:Text","Item Type Metadata:Interviewer","Item Type Metadata:Interviewee","Item Type Metadata:Location","Item Type Metadata:Transcription","Item Type Metadata:Local URL","Item Type Metadata:Original Format","Item Type Metadata:Physical Dimensions","Item Type Metadata:Duration","Item Type Metadata:Compression","Item Type Metadata:Producer","Item Type Metadata:Director","Item Type Metadata:Bit Rate/Frequency","Item Type Metadata:Time Summary","Item Type Metadata:Email Body","Item Type Metadata:Subject Line","Item Type Metadata:From","Item Type Metadata:To","Item Type Metadata:CC","Item Type Metadata:BCC","Item Type Metadata:Number of Attachments","Item Type Metadata:Standards","Item Type Metadata:Objectives","Item Type Metadata:Materials","Item Type Metadata:Lesson Plan Text","Item Type Metadata:URL","Item Type Metadata:Event Type","Item Type Metadata:Participants","Item Type Metadata:Birth Date","Item Type Metadata:Birthplace","Item Type Metadata:Death Date","Item Type Metadata:Occupation","Item Type Metadata:Biographical Text","Item Type Metadata:Bibliography",tags,file,itemType,collection,public,featured
9056,https://alabamaauthors.org/items/show/9056,,,,,,1862,,1862-1941,,,1941,,,"Martha Strudwick Young",,,,,,,,,,,,,,,"<em>Plantation Bird Legends.</em> New York; RH Russell Co, 1902.",,,,,,,,,,,,"Plantation Bird Legends by Martha Strudwick Young",,"Martha Young, a native of Newbern, Alabama, demonstrated literary talent from an early age and received her education at esteemed academies. Her works encompassed dialect stories, poems, and essays, which gained recognition and drew comparisons to the renowned writer Joel Chandler Harris. Young's contributions to literature include notable publications such as Plantation Songs for My Lady Banjo, Plantation Bird Legends, and Bessie Bell, with her writing evolving to encompass children's literature as well. Additionally, she engaged in public readings of her work and continued to produce poems on religious and sentimental subjects in the later years of her life.","Young, Martha Strudwick",":
<p>Martha Young; Alabama's Foremost Folklorist by William Stanley Hoole.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/572618b36b62f646c2c9205720643117.jpg,Dataset,"AL Book Collection",1,0
9055,https://alabamaauthors.org/items/show/9055,,,,,,1862,,1862-1941,,,1941,,,"Martha Strudwick Young",,,,,,,,,,,,,,,"<em>Plantation Songs for My Lady's Banjo and Other Negro Lyrics and Monologues.</em> New York; RH Russell Co, 1901.",,,,,,,,,,,,"Plantation Songs for My Lady's Banjo and Other Negro Lyrics and Monologues by Martha Strudwick Young",,"Martha Young, a native of Newbern, Alabama, demonstrated literary talent from an early age and received her education at esteemed academies. Her works encompassed dialect stories, poems, and essays, which gained recognition and drew comparisons to the renowned writer Joel Chandler Harris. Young's contributions to literature include notable publications such as Plantation Songs for My Lady Banjo, Plantation Bird Legends, and Bessie Bell, with her writing evolving to encompass children's literature as well. Additionally, she engaged in public readings of her work and continued to produce poems on religious and sentimental subjects in the later years of her life.","Young, Martha Strudwick",":
<p>Martha Young; Alabama's Foremost Folklorist by William Stanley Hoole.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://alabamaauthors.org/files/original/1659f4a63a3f99956071fa45141cdfe1.jpg,https://alabamaauthors.org/files/original/41ab6b8c6ccaf2badea6aaa28252c749.pdf",Dataset,"AL Book Collection",1,0
9054,https://alabamaauthors.org/items/show/9054,,,,,,1913,,1913-2000,,,2000,,,"Julia Truitt Yenni",,,,,,,,,,,,,,,"<em>The Spellbound Village.</em> New York; Harcourt, Brace, 1951.",,,,,,,,,,,,"The Spellbound Village by Julia Truitt Yenni",,"Julia Truitt Yenni, born in Birmingham, Alabama, embarked on a journey that led her from various locations to her eventual settling in Cambridge, Massachusetts. After graduating from high school at a young age, Yenni pursued higher education at Lincoln Memorial University before relocating to New York City. While working as a secretary and attending night classes at Columbia University, she began her writing career. Yenni's novels were published during her time in Chicago and New York, and she continued to write articles and stories for women's magazines even after her last novel was published. Later in life, she resided in Pine Grove, Pennsylvania, where she contributed a weekly column to the local newspaper. Eventually, Yenni moved to Cambridge to be closer to her adult children, where she remained until her passing in 2000.","Yenni, Julia Truitt",":
<p>American Novelists of Today; American Authors and Books; Alabama Dept. of Archives and History.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1951,,,,,,,https://auburn.box.com/s/4wc1veumlpg8f5ux7qj3gythxj2c8qzv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/40578c1be82f429639a3167bd0ebd535.jpg,Dataset,"AL Book Collection",1,0
9053,https://alabamaauthors.org/items/show/9053,,,,,,1913,,1913-2000,,,2000,,,"Julia Truitt Yenni",,,,,,,,,,,,,,,"<em>House for the Sparrow.</em> New York; Reynal and Hitchcock, 1942.",,,,,,,,,,,,"House for the Sparrow by Julia Truitt Yenni",,"Julia Truitt Yenni, born in Birmingham, Alabama, embarked on a journey that led her from various locations to her eventual settling in Cambridge, Massachusetts. After graduating from high school at a young age, Yenni pursued higher education at Lincoln Memorial University before relocating to New York City. While working as a secretary and attending night classes at Columbia University, she began her writing career. Yenni's novels were published during her time in Chicago and New York, and she continued to write articles and stories for women's magazines even after her last novel was published. Later in life, she resided in Pine Grove, Pennsylvania, where she contributed a weekly column to the local newspaper. Eventually, Yenni moved to Cambridge to be closer to her adult children, where she remained until her passing in 2000.","Yenni, Julia Truitt",":
<p>American Novelists of Today; American Authors and Books; Alabama Dept. of Archives and History.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1942,,,,,,,https://auburn.box.com/s/cpl535vwxiiqvxymvfha5kxwhc5ent9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/04d0a3fb16c843be5c3504c50aea6364.jpg,Dataset,"AL Book Collection",1,0
9052,https://alabamaauthors.org/items/show/9052,,,,,,1913,,1913-2000,,,2000,,,"Julia Truitt Yenni",,,,,,,,,,,,,,,"<em>This is Me, Kathie; a Novel.</em> New York; Reynal and Hitchcock, 1938.",,,,,,,,,,,,"This is Me, Kathie; a Novel by Julia Truitt Yenni",,"Julia Truitt Yenni, born in Birmingham, Alabama, embarked on a journey that led her from various locations to her eventual settling in Cambridge, Massachusetts. After graduating from high school at a young age, Yenni pursued higher education at Lincoln Memorial University before relocating to New York City. While working as a secretary and attending night classes at Columbia University, she began her writing career. Yenni's novels were published during her time in Chicago and New York, and she continued to write articles and stories for women's magazines even after her last novel was published. Later in life, she resided in Pine Grove, Pennsylvania, where she contributed a weekly column to the local newspaper. Eventually, Yenni moved to Cambridge to be closer to her adult children, where she remained until her passing in 2000.","Yenni, Julia Truitt",":
<p>American Novelists of Today; American Authors and Books; Alabama Dept. of Archives and History.</p>
<p></p>","<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1938,,,,,,,https://auburn.box.com/s/06k4m1sm69erpjly1zlmrdpcstz3rnzv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/fbaa4b8dc40696e8209027480fefd2dd.png,Dataset,"AL Book Collection",1,0
9051,https://alabamaauthors.org/items/show/9051,,,,,,1913,,1913-2000,,,2000,,,"Julia Truitt Yenni",,,,,,,,,,,,,,,"<em>Never Say Goodbye.</em> New York; Reynal and Hitchcock, 1937.",,,,,,,,,,,,"Never Say Goodbye by Julia Truitt Yenni",,"Julia Truitt Yenni, born in Birmingham, Alabama, embarked on a journey that led her from various locations to her eventual settling in Cambridge, Massachusetts. After graduating from high school at a young age, Yenni pursued higher education at Lincoln Memorial University before relocating to New York City. While working as a secretary and attending night classes at Columbia University, she began her writing career. Yenni's novels were published during her time in Chicago and New York, and she continued to write articles and stories for women's magazines even after her last novel was published. Later in life, she resided in Pine Grove, Pennsylvania, where she contributed a weekly column to the local newspaper. Eventually, Yenni moved to Cambridge to be closer to her adult children, where she remained until her passing in 2000.","Yenni, Julia Truitt",":
<p>American Novelists of Today; American Authors and Books; Alabama Dept. of Archives and History.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/af078f5c38ba6296e6cd91f2cf27189e.png,Dataset,"AL Book Collection",1,0
9050,https://alabamaauthors.org/items/show/9050,,,,,,1888,,1888-1950,,,1950,,,"Clement Wood",,,,,,,,,,,,,,,"<em>Poets of America.</em> New York; E.P. Dutton &amp; Company, 1925.",,,,,,,,,,,,"Poets of America by Clement Wood",,"Clement Wood, born in Tuscaloosa, Alabama, and raised in Birmingham, had a creative upbringing with a poet grandfather and a mother involved as a concert elocutionist. After completing his undergraduate studies at the University of Alabama and law school at Yale University, Wood practiced law briefly before venturing into various occupations while pursuing his passion for poetry. He was an active participant in New York's literary society, engaged in teaching, lecturing, and writing for different publications.","Wood, Clement",https://alabamaauthors.org/items/show/348,"<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://alabamaauthors.org/files/original/8883230cb1d4e25a16b91a8c9da5e3c5.jpg,https://alabamaauthors.org/files/original/0743e01d71c260ef814048d3a9337c5f.pdf",Dataset,"AL Book Collection",1,0
9049,https://alabamaauthors.org/items/show/9049,,,,,,1888,,1888-1950,,,1950,,,"Clement Wood",,,,,,,,,,,,,,,"<em>The Ouline of Man's Knowledge.</em> New York; E.P. Dutton &amp; Company, 1925.",,,,,,,,,,,,"The Outline of Man's Knowledge by Clement Wood",,"Clement Wood, born in Tuscaloosa, Alabama, and raised in Birmingham, had a creative upbringing with a poet grandfather and a mother involved as a concert elocutionist. After completing his undergraduate studies at the University of Alabama and law school at Yale University, Wood practiced law briefly before venturing into various occupations while pursuing his passion for poetry. He was an active participant in New York's literary society, engaged in teaching, lecturing, and writing for different publications.","Wood, Clement",https://alabamaauthors.org/items/show/348,"<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://alabamaauthors.org/files/original/a1a666e94a23362d83aa0d380bfca9ec.jpg,https://alabamaauthors.org/files/original/e036a9aa098b7a73524d73da3fc0d738.pdf",Dataset,"AL Book Collection",1,0
9048,https://alabamaauthors.org/items/show/9048,,,,,,1888,,1888-1950,,,1950,,,"Clement Wood",,,,,,,,,,,,,,,"<em>Glad of Earth.</em> New York; L.J. Gomme, 1917.",,,,,,,,,,,,"Glad of Earth by Clement Wood",,"Clement Wood, born in Tuscaloosa, Alabama, and raised in Birmingham, had a creative upbringing with a poet grandfather and a mother involved as a concert elocutionist. After completing his undergraduate studies at the University of Alabama and law school at Yale University, Wood practiced law briefly before venturing into various occupations while pursuing his passion for poetry. He was an active participant in New York's literary society, engaged in teaching, lecturing, and writing for different publications.","Wood, Clement",https://alabamaauthors.org/items/show/348,"<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://alabamaauthors.org/files/original/30bb6da567af5ad49f398d902f7eddd4.jpg,https://alabamaauthors.org/files/original/662459d359917f2d77761688d4f34c56.pdf",Dataset,"AL Book Collection",1,0
9047,https://alabamaauthors.org/items/show/9047,,,,,,,,-1945,,,1945,,,"Tobias Wolff",,,,,,,,,,,,,,,"<em>The Night in Question.</em> New York; Knopf, 1996.",,,,,,,,,,,,"The Night in Question by Tobias Wolff",,"Tobias Wolff, born in Birmingham, Alabama, experienced a tumultuous childhood marked by frequent relocations and the challenges of an abusive step-father. It was during this time that his passion for writing developed, nurtured by his older brother. After attending the Hill School in Pennsylvania, Wolff served in the US Army, including a tour in Vietnam. Following his military service, he pursued higher education at Oxford University, where he earned his BA and MA degrees. Wolff's literary career flourished with the publication of his novel Ugly Rumours and the release of his acclaimed short story collection, In the Garden of the North American Martyrs. He later joined the faculty at Syracuse University, where he taught for seventeen years before returning to Stanford University as the Ward W. and Priscilla B. Woods Professor. Wolff's contributions to literature have garnered recognition through grants and fellowships from esteemed foundations and institutions.","Wolff, Tobias",https://alabamaauthors.org/items/show/347,"<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1996,,,,,,,https://auburn.box.com/s/s1o4hupcesm33b78sb00qt4f5ei70bbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/cd2956619c9a490a3d3907158bbaccfc.jpg,Dataset,"AL Book Collection",1,0
9046,https://alabamaauthors.org/items/show/9046,,,,,,,,-1945,,,1945,,,"Tobias Wolff",,,,,,,,,,,,,,,"<em>In Pharoah's Army: Memories of the Lost War.</em> New York; Knopf, 1994.",,,,,,,,,,,,"In Pharoah's Army: Memories of the Lost War by Tobias Wolff",,"Tobias Wolff, born in Birmingham, Alabama, experienced a tumultuous childhood marked by frequent relocations and the challenges of an abusive step-father. It was during this time that his passion for writing developed, nurtured by his older brother. After attending the Hill School in Pennsylvania, Wolff served in the US Army, including a tour in Vietnam. Following his military service, he pursued higher education at Oxford University, where he earned his BA and MA degrees. Wolff's literary career flourished with the publication of his novel Ugly Rumours and the release of his acclaimed short story collection, In the Garden of the North American Martyrs. He later joined the faculty at Syracuse University, where he taught for seventeen years before returning to Stanford University as the Ward W. and Priscilla B. Woods Professor. Wolff's contributions to literature have garnered recognition through grants and fellowships from esteemed foundations and institutions.","Wolff, Tobias",https://alabamaauthors.org/items/show/347,"<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1994,,,,,,,https://auburn.box.com/s/rnt4wdv07pex8huqmyact9e5bc5r55gn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/b6024c41f4c1bed80043127813809c1a.png,Dataset,"AL Book Collection",1,0
9045,https://alabamaauthors.org/items/show/9045,,,,,,,,-1945,,,1945,,,"Tobias Wolff",,,,,,,,,,,,,,,"<em>Back in the World.</em> Boston, MA; Houghton, 1985.",,,,,,,,,,,,"Back in the World by Tobias Wolff",,"Tobias Wolff, born in Birmingham, Alabama, experienced a tumultuous childhood marked by frequent relocations and the challenges of an abusive step-father. It was during this time that his passion for writing developed, nurtured by his older brother. After attending the Hill School in Pennsylvania, Wolff served in the US Army, including a tour in Vietnam. Following his military service, he pursued higher education at Oxford University, where he earned his BA and MA degrees. Wolff's literary career flourished with the publication of his novel Ugly Rumours and the release of his acclaimed short story collection, In the Garden of the North American Martyrs. He later joined the faculty at Syracuse University, where he taught for seventeen years before returning to Stanford University as the Ward W. and Priscilla B. Woods Professor. Wolff's contributions to literature have garnered recognition through grants and fellowships from esteemed foundations and institutions.","Wolff, Tobias",https://alabamaauthors.org/items/show/347,"<em>Alabama Authors of the 19th & 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1985,,,,,,,https://auburn.box.com/s/5now7bowu4s95mvyyqgjv0xcyidgf31h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/4506f9d92cdc0cc3aa25d44d93022640.jpg,Dataset,"AL Book Collection",1,0
